days,city_population,temperature,fuel_price,n_deliveries,is_friday,days_until_eid,demand_interaction,weather_disruption_flag,supply_chain_cost
1218,838825,33.42922300825899,2.319764682031978,35.0,0,12,29358875.0,0,4357.494878991349
1219,838825,44.44044694510795,2.676885557773236,100.0,1,11,83882500.0,1,10113.835053218056
1220,838825,32.72323003149347,2.785232183149361,36.0,0,10,30197700.0,0,4496.379533098779
1221,838825,26.10318704946387,2.50868895896893,68.0,0,9,57040100.0,0,6709.112141622188
1222,838825,44.473850798080946,3.5492656629333634,93.0,0,8,78010725.0,1,9359.764446420295
1223,838825,28.024323881113748,2.989212699321802,20.0,0,7,16776500.0,0,2384.9146883346084
1224,838825,30.891840507992793,2.4603984270644026,98.0,0,6,82204850.0,0,9551.48974665384
1225,838825,32.417542991308174,2.267508540878061,64.0,0,5,53684800.0,0,6265.202554173762
1226,838825,24.78998142547993,3.021475475295492,43.5,1,4,36488887.5,0,4534.876267735635
1227,838825,30.66375134995052,2.7001548101907735,79.5,0,3,66686587.5,0,8437.265386556028
1228,838825,41.31182750165354,4.643098517495114,84.0,0,2,70461300.0,1,8472.435721508788
1229,838825,35.41750395305196,2.915885318982876,100.0,0,1,83882500.0,0,9597.745984523857
1230,838825,20.390945105723638,2.2201334999289437,100.0,0,0,83882500.0,0,10058.707817734345
1231,6798103,38.30278246086388,4.42032471331808,10.0,0,29,67981030.0,0,14205.365120341876
1232,6798103,37.38867784865914,3.414990538747722,12.0,0,28,81577236.0,0,14934.122493902885
1233,6798103,43.97536639603049,4.95496899873179,48.0,0,27,326308944.0,1,40068.002833377715
1234,6798103,21.9276501826976,4.607664158000796,35.0,0,26,237933605.0,0,30803.214493900843
1235,6798103,36.71293623192972,3.605123720252731,75.0,1,25,509857725.0,0,50000.0
1236,6798103,34.34293531148694,2.766219481909773,94.0,0,24,639021682.0,0,50000.0
1237,6798103,22.36510079988769,4.235934878815619,79.0,0,23,537050137.0,0,50000.0
1238,6798103,33.647512218135205,3.917158211879569,20.0,0,22,135962060.0,0,20505.125883058674
1239,6798103,28.271679274216986,2.088110954268954,41.0,0,21,278722223.0,0,34698.91617951075
1240,6798103,27.023201972711803,4.332979686767479,14.0,0,20,95173442.0,0,16247.372914393649
1241,6798103,35.718691892604085,2.5242634576961827,34.0,0,19,231135502.0,0,30621.89425715819
1242,6798103,39.84738365381456,4.877664492071021,85.5,1,18,581237806.5,0,50000.0
1243,6798103,31.781991605401757,2.414456317333309,93.0,0,17,632223579.0,0,50000.0
1244,6798103,21.864211358948133,3.031421149453237,54.0,0,16,367097562.0,0,44166.86907039723
1245,6798103,23.0959197335459,4.658976635913833,71.0,0,15,482665313.0,0,50000.0
1246,6798103,34.85420412714865,3.078516017594321,58.0,0,14,394289974.0,0,46978.49769043191
1247,6798103,38.607934199322045,2.2823907245786197,36.0,0,13,244731708.0,0,31514.5051432991
1248,6798103,20.273370634033025,4.523906408011862,67.0,0,12,455472901.0,0,50000.0
1249,6798103,32.5043785704277,4.255622950318502,100.0,1,11,679810300.0,0,50000.0
1250,6798103,31.849019405669353,3.8755609400893745,65.0,0,10,441876695.0,0,50000.0
1251,6798103,36.74761578138936,2.4699930693861925,98.0,0,9,666214094.0,0,50000.0
1252,6798103,29.305354455015408,3.024722089059984,55.0,0,8,373895665.0,0,44302.922085503014
1253,6798103,25.082386492021744,4.077172130946091,87.0,0,7,591434961.0,0,50000.0
1254,6798103,42.1091119377805,4.7850746666228545,54.0,0,6,367097562.0,1,43465.60997652153
1255,6798103,41.784476203584944,4.5161440572718,22.0,0,5,149558266.0,1,22205.24159348521
1256,6798103,34.60514465700007,2.57838643177943,100.0,1,4,679810300.0,0,50000.0
1257,6798103,39.57292597978385,2.281926664955687,100.0,0,3,679810300.0,0,50000.0
1258,6798103,37.38081077806196,3.061894299058942,100.0,0,2,679810300.0,0,50000.0
1259,6798103,23.149815091705175,2.4219971633917554,100.0,0,1,679810300.0,0,50000.0
1260,6798103,29.721491587492366,3.600426824246714,91.5,0,0,622026424.5,0,50000.0
1261,6402566,20.032340589381537,2.329485855216711,63.0,0,29,403361658.0,0,47502.83576234429
1262,6402566,27.64924213405936,2.3225808679310154,54.0,0,28,345738564.0,0,41657.55168743913
1263,6402566,27.54937334069548,3.916607723275753,82.0,0,27,525010412.0,0,50000.0
1264,6402566,26.784581955472184,4.782052902695337,48.0,0,26,307323168.0,0,37143.5734129188
1265,6402566,22.821241890769933,3.898438212530674,76.5,1,25,489796299.0,0,50000.0
1266,6402566,32.42602850835445,3.7945116321156798,75.0,0,24,480192450.0,0,50000.0
1267,6402566,35.87548426494804,2.0786786603286265,25.0,0,23,160064150.0,0,22360.543733419574
1268,6402566,35.126892303011225,2.640551532703341,27.0,0,22,172869282.0,0,24017.90359225249
1269,6402566,33.971004116575415,2.3454729081047003,79.0,0,21,505802714.0,0,50000.0
1270,6402566,36.75977271115606,2.3495581350427104,69.0,0,20,441777054.0,0,50000.0
1271,6402566,20.587995646082245,3.3285198660433415,21.0,0,19,134453886.0,0,20113.576431429483
1272,6402566,26.823221652888442,4.275814172674043,100.0,1,18,640256600.0,0,50000.0
1273,6402566,40.93419676526896,2.6921583010247963,62.0,0,17,396959092.0,1,46626.81618288695
1274,6402566,28.324584804092716,2.8153418008231763,63.0,0,16,403361658.0,0,47550.65180096158
1275,6402566,42.188768822496755,2.3161950238513227,43.0,0,15,275310338.0,1,34197.469711888036
1276,6402566,31.44932562738972,2.947680083919467,57.0,0,14,364946262.0,0,43544.61759008018
1277,6402566,44.18320821547276,4.260246034969844,54.0,0,13,345738564.0,1,41039.654085430935
1278,6402566,39.02385671209351,2.9977429274370753,68.0,0,12,435374488.0,0,50000.0
1279,6402566,20.63044107579708,4.986641790465338,76.5,1,11,489796299.0,0,50000.0
1280,6402566,28.266338172100063,3.5730540646927142,42.0,0,10,268907772.0,0,34063.45451343021
1281,6402566,23.992808587014103,2.517439330917346,74.0,0,9,473789884.0,0,50000.0
1282,6402566,27.032216435433167,2.7761618945308406,87.0,0,8,557023242.0,0,50000.0
1283,6402566,43.85471273849883,2.078502770458528,43.0,0,7,275310338.0,1,34589.256058508705
1284,6402566,34.6165551205729,2.1830463350069516,91.0,0,6,582633506.0,1,50000.0
1285,6402566,29.9780079680041,3.0229144873340403,24.0,0,5,153661584.0,0,21907.291861553014
1286,6402566,21.581686758623157,4.24696286330328,100.0,1,4,640256600.0,0,50000.0
1287,6402566,44.17028269947474,4.02783955669042,43.5,0,3,278511621.0,1,34449.6493535071
1288,6402566,20.831592899244253,3.1713133005800627,84.0,0,2,537815544.0,0,50000.0
1289,6402566,37.565044579500466,4.4180442260114665,21.0,0,1,134453886.0,0,19836.620283064545
1290,6402566,36.70346171773425,3.2187082082496112,33.0,0,0,211284678.0,0,27558.530380739954
1291,1798599,20.701531175917093,4.976245347667694,37.0,0,29,66548163.0,0,9186.089770396367
1292,1798599,33.86456950012402,3.1923300941039434,65.0,0,28,116908935.0,0,14094.163019810829
1293,1798599,35.55465133899752,3.515648353506092,59.0,0,27,106117341.0,0,13026.71144302109
1294,1798599,30.47715741248292,3.731855721492301,88.0,0,26,158276712.0,0,18630.371643279515
1295,1798599,40.192022293267044,2.01812635753764,100.0,1,25,179859900.0,1,20386.538524126307
1296,1798599,26.517977498888662,3.6472772739958566,84.0,0,24,151082316.0,0,17271.31461858836
1297,1798599,34.72615233398225,2.3642671667795914,91.0,0,23,163672509.0,0,18329.231007653558
1298,1798599,26.957034370054842,2.003961708975709,23.0,0,22,41367777.0,0,6445.537881092716
1299,1798599,27.79020975137934,2.6998123405201184,66.0,0,21,118707534.0,0,14595.014386541516
1300,1798599,24.118897194576007,3.4096689636974387,39.0,0,20,70145361.0,0,8966.811226232614
1301,1798599,23.667916456543004,2.15005557890101,59.0,0,19,106117341.0,0,12455.7580858757
1302,1798599,25.71016413906957,4.80888833639326,27.0,1,18,48562173.0,0,7137.013286891936
1303,1798599,40.416224959856905,4.361506736511252,15.0,0,17,26978985.0,1,5253.038920879598
1304,1798599,32.596770663885636,3.631203855000755,34.0,0,16,61152366.0,0,8683.737198855442
1305,1798599,24.116547270839767,4.011605504569935,87.0,0,15,156478113.0,0,18043.057542011946
1306,1798599,35.09696621943002,4.987351907797514,13.0,0,14,23381787.0,0,4480.82988629679
1307,1798599,33.27070904473759,4.867474170264421,79.0,0,13,142089321.0,0,16077.129932170272
1308,1798599,21.688579104213783,2.5318698940983873,65.0,0,12,116908935.0,0,13680.802864858972
1309,1798599,28.947598163666783,4.264439672130322,72.0,1,11,129499128.0,0,15207.385700727527
1310,1798599,43.55686744020582,4.551419275501153,83.0,0,10,149283717.0,1,17292.008385240315
1311,1798599,34.63023479709541,2.7724282334300687,93.0,0,9,167269707.0,0,19154.192031483835
1312,1798599,42.73123925591558,2.5821078206859855,98.0,0,8,176262702.0,1,20284.512688807314
1313,1798599,22.194581166346637,3.89341428987771,24.0,0,7,43166376.0,0,6772.619505206216
1314,1798599,36.95998899719222,4.2911629345143645,30.0,0,6,53957970.0,1,7582.714630714686
1315,1798599,39.19896924263435,4.853214319497678,57.0,0,5,102520143.0,0,12522.756584175135
1316,1798599,27.23253932691737,2.9558288934886296,18.0,1,4,32374782.0,0,5449.1283725552785
1317,1798599,25.425614190651636,2.488739803380467,78.0,0,3,140290722.0,0,16364.203967490324
1318,1798599,42.59205688585455,3.772993510483019,100.0,0,2,179859900.0,1,20934.93950431884
1319,1798599,27.52573978150962,2.134324671515926,43.5,0,1,78239056.5,0,9486.647677876459
1320,1798599,32.090873877223906,4.11822086898777,100.0,0,0,179859900.0,0,20131.990622017547
1321,2462426,37.83268621576455,3.8682993012919757,98.0,0,29,241317748.0,0,26781.767270912518
1322,2462426,20.709902101063037,3.245015545536118,74.0,0,28,182219524.0,0,21043.209992977772
1323,2462426,25.747908860922358,3.018055098220625,62.0,0,27,152670412.0,0,18062.29556067118
1324,2462426,34.80041348137787,2.3338252871350726,51.0,0,26,125583726.0,0,15507.972531972386
1325,2462426,38.529382482945906,2.8070317851500355,49.5,1,25,121890087.0,0,15048.865495805658
1326,2462426,34.54622473939372,4.223679933707814,65.0,0,24,160057690.0,0,18859.57798064316
1327,2462426,22.365766373958337,3.4625020849152937,86.0,0,23,211768636.0,0,23910.216285720424
1328,2462426,29.12370799904138,2.65503006954986,99.0,0,22,243780174.0,0,27023.25540625951
1329,2462426,32.34490697549373,4.212136351451443,40.0,0,21,98497040.0,1,12755.735916625244
1330,2462426,42.02860482268173,3.220296862421803,21.0,0,20,51710946.0,1,7486.6991878846875
1331,2462426,35.69462800463762,2.1582091906481753,33.0,0,19,81260058.0,0,11059.640511129084
1332,2462426,32.337372911572594,3.493461099564798,100.0,1,18,246242600.0,0,27780.444963677408
1333,2462426,26.68149133448268,2.027954122783793,75.0,0,17,184681950.0,0,21619.726128286107
1334,2462426,37.894330432902635,4.591299616324553,66.0,0,16,162520116.0,0,19235.378393405426
1335,2462426,43.41124157625829,3.9161964904808193,16.0,0,15,39398816.0,1,6523.63235296701
1336,2462426,21.11844236515149,2.9627972011716888,37.0,0,14,91109762.0,0,11516.968094440726
1337,2462426,25.772868431890647,4.901117899227576,48.0,0,13,118196448.0,0,15071.356559203961
1338,2462426,39.51434708133489,3.7219000819526786,52.0,0,12,128046152.0,0,15457.835898931711
1339,2462426,26.539903156722485,3.3791147016131236,49.5,1,11,121890087.0,0,15246.33358550614
1340,2462426,42.275940811945844,4.450838292951463,24.0,0,10,59098224.0,1,9143.973152069739
1341,2462426,32.45178272913624,2.6818952605300987,39.0,0,9,96034614.0,0,11881.182690093096
1342,2462426,30.455597167921837,4.774495876793757,40.0,0,8,98497040.0,0,13013.799029715841
1343,2462426,25.62782268564102,4.343863375704474,38.0,0,7,93572188.0,1,12497.675358555216
1344,2462426,25.57385778101318,3.0588766117104793,68.0,0,6,167444968.0,0,19203.282041980034
1345,2462426,44.463648392029555,4.768027829576194,30.0,0,5,73872780.0,1,10113.489975004448
1346,2462426,28.577485382860857,2.4762320185103217,70.5,1,4,173601033.0,0,19906.031121454587
1347,2462426,25.338766954400775,2.016089350149958,69.0,0,3,169907394.0,0,20116.713338457455
1348,2462426,30.155003307101666,3.7645450419479842,24.0,0,2,59098224.0,0,9074.670657064098
1349,2462426,42.50781690331456,2.058622049271433,67.5,0,1,166213755.0,1,19636.328300839294
1350,2462426,23.032014751811683,4.0156371259427575,70.5,0,0,173601033.0,0,20216.30471152449
1351,8938289,24.31354673338435,2.3095270901348446,27.0,0,29,241333803.0,0,32808.46681068144
1352,8938289,31.383942653067425,3.918990216764783,74.0,0,28,661433386.0,0,50000.0
1353,8938289,20.404970384091705,2.7494988293969134,35.0,0,27,312840115.0,0,40374.674063330174
1354,8938289,33.94415299050812,3.938261604599694,76.0,0,26,679309964.0,0,50000.0
1355,8938289,33.94573303278256,4.909169598427128,52.5,1,25,469260172.5,0,50000.0
1356,8938289,37.6468906870794,3.935641753330951,24.0,0,24,214518936.0,0,30627.806154025064
1357,8938289,35.33705488794516,4.071305571330046,48.0,0,23,429037872.0,0,50000.0
1358,8938289,30.601688599696747,3.510444640415521,86.0,0,22,768692854.0,0,50000.0
1359,8938289,28.260282946721897,3.9000203973149987,62.0,0,21,554173918.0,0,50000.0
1360,8938289,41.418308991730896,2.6195996730476026,53.0,0,20,473729317.0,1,50000.0
1361,8938289,23.463957542337106,4.276162864683165,24.0,0,19,214518936.0,0,30529.37437105249
1362,8938289,26.18539239103496,2.3367679890706783,88.5,1,18,791038576.5,0,50000.0
1363,8938289,27.117729011725025,2.15323133600041,54.0,0,17,482667606.0,0,50000.0
1364,8938289,31.03552234403346,3.0319181461970253,18.0,0,16,160889202.0,0,24744.41292725736
1365,8938289,30.121436383772004,2.689965641295549,64.0,0,15,572050496.0,0,50000.0
1366,8938289,33.62822609656198,2.748286362826272,68.0,0,14,607803652.0,0,50000.0
1367,8938289,23.931299686451887,2.4995986467281748,39.0,0,13,348593271.0,0,44162.77729311144
1368,8938289,38.911898229648074,2.5772954435871385,27.0,0,12,241333803.0,0,32855.39827817156
1369,8938289,32.21680874971784,4.49684318770012,100.0,1,11,893828900.0,0,50000.0
1370,8938289,37.43691846577893,4.145640564355756,94.0,0,10,840199166.0,0,50000.0
1371,8938289,44.261354539167286,2.5523326648978135,97.0,0,9,867014033.0,1,50000.0
1372,8938289,41.98706222040923,2.9798898931756637,14.0,0,8,125136046.0,1,21256.142358023655
1373,8938289,28.301329311586265,2.789831118983062,54.0,0,7,482667606.0,0,50000.0
1374,8938289,23.4481460794399,2.9695439006247195,68.0,0,6,607803652.0,0,50000.0
1375,8938289,21.291679522923953,4.098791179621362,57.0,0,5,509482473.0,0,50000.0
1376,8938289,32.01140817697313,4.75314858832866,51.0,1,4,455852739.0,0,50000.0
1377,8938289,42.01815716916917,4.692521064401352,100.0,0,3,893828900.0,1,50000.0
1378,8938289,40.84085206427816,2.95405569073358,15.0,0,2,134074335.0,1,22784.231281973367
1379,8938289,22.927862484549152,4.347333153065463,100.0,0,1,893828900.0,0,50000.0
1380,8938289,44.10691176607239,3.8660347618587014,100.0,0,0,893828900.0,1,50000.0
1381,1208965,22.971528125645126,4.317127993157854,18.0,0,29,21761370.0,0,3438.5187796519913
1382,1208965,39.96314131916235,4.837960459994594,33.0,0,28,39895845.0,0,5863.789118315407
1383,1208965,40.46199172143076,2.3520367694553297,39.0,0,27,47149635.0,1,5837.335064956642
1384,1208965,37.091991443358836,4.4608033813422905,29.0,0,26,35059985.0,0,4848.922201841389
1385,1208965,36.15036641613158,3.54728644845809,58.5,1,25,70724452.5,0,8320.948705933593
1386,1208965,32.73825918475233,3.781257203838777,29.0,0,24,35059985.0,0,4549.314984917916
1387,1208965,31.95630334783933,3.580944237138782,34.0,0,23,41104810.0,0,6102.799544521284
1388,1208965,29.865129756310232,3.7078019938156705,22.0,0,22,26597230.0,0,4146.579175841707
1389,1208965,39.38997746352216,2.7756248276778606,37.0,0,21,44731705.0,0,5573.033525143153
1390,1208965,40.817894035799476,4.576361164556909,58.0,0,20,70119970.0,1,8441.320550230283
1391,1208965,33.9088992558915,2.759115511753743,60.0,0,19,72537900.0,1,9022.382159897097
1392,1208965,35.77728502020028,3.968774666316466,36.0,1,18,43522740.0,0,5530.08978516098
1393,1208965,31.941693764853262,3.0870801171103346,51.0,0,17,61657215.0,0,7686.549090849436
1394,1208965,34.77494133004289,4.707282828712782,52.0,0,16,62866180.0,0,7702.214246201366
1395,1208965,33.42023357071537,4.975872026121176,83.0,0,15,100344095.0,0,11440.04893835097
1396,1208965,26.89410419547012,2.988409608132099,48.0,0,14,58030320.0,0,7401.206117013177
1397,1208965,36.84829746652896,3.3820158934529525,20.0,0,13,24179300.0,0,3593.2130845111246
1398,1208965,36.220256676000176,3.4119674307565666,26.0,0,12,31433090.0,0,5031.3204948008215
1399,1208965,24.461447072649825,2.6315938058021833,85.5,1,11,103366507.5,0,12172.31152979886
1400,1208965,41.31019388641746,4.815231379429591,76.0,0,10,91881340.0,1,11314.301528322569
1401,1208965,21.414001626322626,4.709250604109556,97.0,0,9,117269605.0,0,13681.424792764992
1402,1208965,37.41157264469996,3.2540403173503387,59.0,0,8,71328935.0,0,9109.101726974146
1403,1208965,39.99968171293442,3.4546852180432235,25.0,0,7,30224125.0,0,4676.573932898664
1404,1208965,29.36978161464716,4.963967322489291,36.0,0,6,43522740.0,0,5778.7170658649375
1405,1208965,23.241345709768755,3.4264915749271596,32.0,0,5,38686880.0,0,4900.948405572528
1406,1208965,26.86175360628781,2.6056759591987677,100.0,1,4,120896500.0,0,14166.88529009589
1407,1208965,22.951793995770252,4.360306424303088,100.0,0,3,120896500.0,0,13955.463189089885
1408,1208965,25.408491994455435,4.502750154890866,100.0,0,2,120896500.0,0,13968.835841541926
1409,1208965,31.087816614933935,2.2955166690379984,100.0,0,1,120896500.0,0,13902.446133239368
1410,1208965,43.21430434505132,2.8639646085813557,40.5,0,0,48963082.5,1,6353.95393297619
1411,3479366,44.73045620077809,4.088409661542764,14.0,0,29,48711124.0,1,9016.651956365287
1412,3479366,21.922959566754187,3.868593065357466,42.0,0,28,146133372.0,0,18366.963905904195
1413,3479366,35.46313831842376,4.887157193220472,24.0,0,27,83504784.0,0,11969.722522448672
1414,3479366,33.23356739908727,4.44317442011088,53.0,0,26,184406398.0,0,21944.344756150218
1415,3479366,38.49296060278185,2.021193084963357,21.0,1,25,73066686.0,0,10531.240095093992
1416,3479366,40.532412246077826,4.711034238080716,96.0,0,24,334019136.0,1,37799.5111055049
1417,3479366,35.16534695592496,4.589120060192179,91.0,0,23,316622306.0,0,36229.54552100527
1418,3479366,28.996139638894544,2.146585967022933,70.0,0,22,243555620.0,0,28684.389230366487
1419,3479366,30.583760854252937,3.6469939502261983,87.0,0,21,302704842.0,0,34792.64622001162
1420,3479366,42.336434241224666,2.6428326204414483,19.0,0,20,66107954.0,1,10307.206207961297
1421,3479366,33.66207359081797,3.138372768292686,54.0,0,19,187885764.0,0,22973.233321426866
1422,3479366,41.50003646442785,4.885713203874135,48.0,1,18,167009568.0,1,20229.348862132952
1423,3479366,27.67315698537907,3.332443529549036,56.0,0,17,194844496.0,1,23188.36637124547
1424,3479366,24.711597659078812,4.190489184081659,46.0,0,16,160050836.0,0,19766.15445325791
1425,3479366,28.606881332672977,4.744324202165965,63.0,0,15,219200058.0,0,26083.604223317387
1426,3479366,29.61647261030141,4.913782715001769,44.0,0,14,153092104.0,0,19279.038669001344
1427,3479366,30.627453045641097,2.967993190478925,27.0,0,13,93942882.0,0,13171.619398203144
1428,3479366,20.844918389961805,2.364068192670289,51.0,0,12,177447666.0,0,21223.34381013712
1429,3479366,28.695163513656393,3.532956109928251,69.0,1,11,240076254.0,0,28433.262891979637
1430,3479366,43.29210013985406,4.710461832325944,42.0,0,10,146133372.0,1,18613.966079243964
1431,3479366,41.263586472843286,3.7341677349790228,18.0,0,9,62628588.0,1,10252.584487834794
1432,3479366,35.46811844289625,2.478605070628548,79.0,0,8,274869914.0,0,31515.44487937847
1433,3479366,22.667454608396458,4.879190967090995,41.0,0,7,142654006.0,0,17899.779234896985
1434,3479366,44.01269779504521,3.8283336494263582,48.0,0,6,167009568.0,1,21065.52136778396
1435,3479366,41.36348309134203,2.129994104299732,77.0,0,5,267911182.0,1,31159.82722833324
1436,3479366,38.97081241946411,3.86741310312477,45.0,1,4,156571470.0,0,19365.480763779968
1437,3479366,40.08885880101296,4.729971839035223,79.5,0,3,276609597.0,1,31823.519950717564
1438,3479366,21.502505196095264,2.971849383315937,27.0,0,2,93942882.0,0,13020.263067156913
1439,3479366,20.459315265101004,2.6489537487741037,100.0,0,1,347936600.0,0,38765.683858032535
1440,3479366,27.285355812296945,2.9392332322621546,100.0,0,0,347936600.0,0,38763.62721570346
1441,2569476,37.212014349343235,3.920100822445817,93.0,0,29,238961268.0,0,26844.921324864565
1442,2569476,33.794761562012745,3.134200632768808,20.0,0,28,51389520.0,0,8425.02741914529
1443,2569476,21.74837387706824,4.991953213567767,12.0,0,27,30833712.0,0,6118.233677613813
1444,2569476,27.568339576843996,4.536913822745695,72.0,0,26,185002272.0,0,21280.530416260623
1445,2569476,28.100193613775023,3.023219257502134,46.5,1,25,119480634.0,0,14469.377893847619
1446,2569476,41.24518001065964,3.339556078055596,89.0,0,24,228683364.0,1,26189.437943790046
1447,2569476,40.147680197017635,2.0395069307801004,65.0,0,23,167015940.0,1,19458.32378502897
1448,2569476,23.611645099104575,4.601462213147975,79.0,0,22,202988604.0,0,23178.97783974623
1449,2569476,28.881302254979275,4.4124723852911725,10.0,0,21,25694760.0,0,5636.762411982816
1450,2569476,38.583510379013916,4.919143051335959,29.0,0,20,74514804.0,0,10486.331617636106
1451,2569476,42.328679309962354,2.950032038322171,46.0,0,19,118195896.0,1,15175.363952158574
1452,2569476,24.93767309754438,3.3223623358783523,100.0,1,18,256947600.0,1,29149.652290552032
1453,2569476,41.42194118377775,2.920053060824843,58.0,0,17,149029608.0,1,17929.43722295354
1454,2569476,26.34574939564495,4.661921196182668,77.0,0,16,197849652.0,0,23124.256368179253
1455,2569476,41.5590015013557,4.970048946063891,34.0,0,15,87362184.0,1,11280.652838268346
1456,2569476,26.845928685961532,3.817905262395508,99.0,0,14,254378124.0,0,28811.11894198404
1457,2569476,26.540215265833258,2.0518299937942253,37.0,0,13,95070612.0,0,12821.18396536028
1458,2569476,28.43743573893746,2.3816373652271645,77.0,0,12,197849652.0,0,22581.379818396625
1459,2569476,25.72745341817578,4.762388509175168,24.0,1,11,61667424.0,0,8665.35608904776
1460,2569476,38.7399403218461,4.013686323233906,51.0,0,10,131043276.0,0,15790.56864647272
1461,2569476,39.15844176006627,2.2919093792623233,78.0,0,9,200419128.0,0,23479.750144448964
1462,2569476,38.897066078772205,3.4872845329718967,90.0,0,8,231252840.0,0,26088.533189253198
1463,2569476,39.226702549547696,2.2203500014074757,29.0,0,7,74514804.0,0,10471.462538626995
1464,2569476,40.75764133616063,2.1569509941027456,10.0,0,6,25694760.0,1,5390.081173401726
1465,2569476,42.54728813185946,3.904602251357554,61.0,0,5,156738036.0,1,18597.536895507918
1466,2569476,27.928896270887243,3.43590275476595,37.5,1,4,96355350.0,0,12734.67790857298
1467,2569476,34.81546838877101,2.3820031272977578,57.0,0,3,146460132.0,0,17540.868744704272
1468,2569476,23.95215270257526,4.578673023417922,100.0,0,2,256947600.0,0,28702.60591285114
1469,2569476,33.87427513523561,3.762512242923546,72.0,0,1,185002272.0,0,22023.33340948795
1470,2569476,20.830464007419067,2.4446600185652887,16.5,0,0,42396354.0,0,6517.606097083499
1471,3801445,34.7772812273266,4.053714973101975,38.0,0,29,144454910.0,0,18691.106775002012
1472,3801445,37.85157775038552,3.7561278440281916,78.0,0,28,296512710.0,0,33756.87113455174
1473,3801445,25.09380934547366,4.916202531820024,16.0,0,27,60823120.0,0,9683.251424276026
1474,3801445,40.421768912144515,3.3815750573362218,42.0,0,26,159660690.0,1,19889.132887730375
1475,3801445,29.917448446084258,4.174989746437658,100.0,1,25,380144500.0,0,42625.713125071765
1476,3801445,38.55537409269228,2.472968752335256,32.0,0,24,121646240.0,0,16741.010814793433
1477,3801445,26.046351127416933,4.782402740207771,51.0,0,23,193873695.0,0,23105.142773828557
1478,3801445,23.117991253909896,3.4586862908906624,98.0,0,22,372541610.0,0,41416.46681992424
1479,3801445,37.10134475231984,3.59464658404364,44.0,0,21,167263580.0,0,21152.97750976877
1480,3801445,36.582603284608965,2.9223911331231256,65.0,0,20,247093925.0,0,29323.037974525454
1481,3801445,36.46586920006841,4.350397797951429,35.0,0,19,133050575.0,0,17339.91409045683
1482,3801445,39.90008557007938,2.9841749981728745,24.0,1,18,91234680.0,0,13127.41409746066
1483,3801445,40.05269674366309,4.112124179929194,86.0,0,17,326924270.0,1,36622.75039032391
1484,3801445,43.951483777739135,4.612964875074155,57.0,0,16,216682365.0,1,26212.931781784566
1485,3801445,25.671184297104723,2.6347875954940814,50.0,0,15,190072250.0,0,23534.63490255488
1486,3801445,25.849994381212532,3.7821869821362157,22.0,0,14,83631790.0,0,12453.67643069246
1487,3801445,31.866091005433486,3.478623412534028,70.0,0,13,266101150.0,0,30391.988884479986
1488,3801445,33.7259096618486,2.355649474370362,36.0,0,12,136852020.0,0,17481.58966153613
1489,3801445,27.48641540434273,3.692464748003461,100.0,1,11,380144500.0,0,42303.99491751952
1490,3801445,40.58383044203523,3.997826244664012,65.0,0,10,247093925.0,1,29320.540460181077
1491,3801445,32.58738691471101,4.193875982651083,79.0,0,9,300314155.0,0,34498.081643036276
1492,3801445,32.48396126533589,4.336133872160301,29.0,0,8,110241905.0,0,14736.57521990824
1493,3801445,43.47073012333793,2.1229606120249,42.0,0,7,159660690.0,1,20140.93000587804
1494,3801445,31.91524765962898,2.646473207474516,73.0,0,6,277505485.0,0,32214.651489168362
1495,3801445,44.881894145985896,4.489119865916205,42.0,0,5,159660690.0,1,20316.810417383433
1496,3801445,24.669749364305815,3.248813042389025,60.0,1,4,228086700.0,0,27461.141371367117
1497,3801445,25.68464784167174,4.655152582609732,100.0,0,3,380144500.0,0,42903.062850754366
1498,3801445,21.348594758051515,4.020769213734951,100.0,0,2,380144500.0,0,42434.38703746418
1499,3801445,28.55722926495411,2.1229153859181844,73.5,0,1,279406207.5,0,32423.35274508629
1500,3801445,42.180362339981855,2.417423928859072,24.0,0,0,91234680.0,1,13149.401667008608
